Skew,alphStatCov,Dose,Time,Cell,Kurtosis,Date,Variance,Ligand,Mean
3.0089867,1551132.302,0.345679,2,Treg,9.44315,5/2/2019,56108788,R38Q N-term,2994.6597
3.6513262,1465391.866,0.115226,2,Treg,14.915997,5/2/2019,47359212,R38Q N-term,2410.6426
3.534132,1210165.292,0.038409,2,Treg,13.765362,5/2/2019,36012790,R38Q N-term,1673.0293
3.5770748,113542.487,0.012803,2,Treg,28.533028,5/2/2019,5113654.5,R38Q N-term,210.85986
2.8826466,17591.9222,0.004268,2,Treg,21.694208,5/2/2019,4528104.5,R38Q N-term,356.1001
2.921314,-38740.40407,0.001423,2,Treg,28.18864,5/2/2019,4342228.5,R38Q N-term,0
41.971687,-150043.6353,0.000474,2,Treg,1761.079,5/2/2019,3899522300,R38Q N-term,1314.4243
2.636776,624555.3014,84,2,Thelper,19.56251,5/2/2019,74073210,R38Q N-term,5570.2764
1.9039564,669126.9209,28,2,Thelper,4.174578,5/2/2019,63163144,R38Q N-term,5125.9834
2.374773,1075487.086,9.333333,2,Thelper,6.7980356,5/2/2019,48085536,R38Q N-term,3974.5488
3.409153,1132759.797,3.111,2,Thelper,14.857176,5/2/2019,27725018,R38Q N-term,2217.4165
3.8293972,972607.0249,1.037037,2,Thelper,19.945145,5/2/2019,24900540,R38Q N-term,1943.021
4.1235523,629994.627,0.345679,2,Thelper,24.68709,5/2/2019,13371614,R38Q N-term,1362.6772
4.845075,307614.8687,0.115226,2,Thelper,51.886322,5/2/2019,6134286.5,R38Q N-term,885.1758
2.2039008,24692.30776,0.038409,2,Thelper,20.752802,5/2/2019,2745641.5,R38Q N-term,277.2041
0.5118145,359.0603291,0.012803,2,Thelper,0.9350207,5/2/2019,2200607.5,R38Q N-term,200.1875
0.5861025,27391.64337,0.004268,2,Thelper,1.32828,5/2/2019,2319873.5,R38Q N-term,351.09375
1.578024,-2795.498578,0.001423,2,Thelper,16.08225,5/2/2019,2356546.5,R38Q N-term,0
35.135494,-36656.16551,0.000474,2,Thelper,2109.013,5/2/2019,5135660,R38Q N-term,85.13965
1.3516607,2340787.491,84,1,Treg,1.1506481,5/2/2019,154535650,R38Q N-term,9200.086
1.3997692,2449503.285,28,1,Treg,1.4888716,5/2/2019,146350980,R38Q N-term,8709.533
1.776873,2846957.786,9.333333,1,Treg,2.893878,5/2/2019,145913760,R38Q N-term,7730.2026
2.6454809,2381992.157,3.111,1,Treg,6.7312613,5/2/2019,98318780,R38Q N-term,4304.889
2.7060368,2342065.203,1.037037,1,Treg,7.999405,5/2/2019,93583960,R38Q N-term,4267.0386
2.9550662,1968724.805,0.345679,1,Treg,8.648934,5/2/2019,68051800,R38Q N-term,3250.5005
3.7584953,1526530.883,0.115226,1,Treg,15.601204,5/2/2019,49565576,R38Q N-term,2272.5947
4.334226,1038000.973,0.038409,1,Treg,22.440155,5/2/2019,27948686,R38Q N-term,1625.4229
3.767198,273212.8543,0.012803,1,Treg,26.10615,5/2/2019,6556738,R38Q N-term,648.1167
5.6359696,256082.7745,0.004268,1,Treg,64.10034,5/2/2019,7248632,R38Q N-term,532.5913
3.853884,642955.9496,0.001423,1,Treg,21.08012,5/2/2019,13256939,R38Q N-term,890.2344
2.319059,-114219.4414,0.000474,1,Treg,19.273455,5/2/2019,3403488.2,R38Q N-term,0
1.2776636,698987.85,84,1,Thelper,1.3397794,5/2/2019,105231490,R38Q N-term,8381.021
1.2861015,809183.8878,28,1,Thelper,1.29282,5/2/2019,92745380,R38Q N-term,7773.0884
1.8873066,1836343.339,9.333333,1,Thelper,4.1491437,5/2/2019,80414780,R38Q N-term,6147.6685
55.227703,1315022.042,3.111,1,Thelper,3572.8044,5/2/2019,202245000,R38Q N-term,2371.88
15.994569,977668.646,1.037037,1,Thelper,597.11316,5/2/2019,37026296,R38Q N-term,1857.9927
16.505016,588329.5095,0.345679,1,Thelper,608.4018,5/2/2019,16520532,R38Q N-term,1058.1816
3.5316873,242802.9949,0.115226,1,Thelper,33.2529,5/2/2019,4159844.2,R38Q N-term,554.22266
2.2377498,106884.6415,0.038409,1,Thelper,24.261744,5/2/2019,2856885.5,R38Q N-term,429.26123
1.4866937,25380.87199,0.012803,1,Thelper,17.360987,5/2/2019,2499508.5,R38Q N-term,377.4712
3.7709408,38393.21168,0.004268,1,Thelper,74.94468,5/2/2019,2733758.8,R38Q N-term,254.35596
1.7423545,43204.24334,0.001423,1,Thelper,10.38102,5/2/2019,2830537,R38Q N-term,197.45654
58.91801,-98949.42758,0.000474,1,Thelper,4121.0186,5/2/2019,13849474,R38Q N-term,0
41.877857,3508939.019,84,2,Treg,1798.6936,5/2/2019,8771296000,R38Q N-term,15824.924
1.2982305,2437475.982,28,2,Treg,1.0683308,5/2/2019,177250300,R38Q N-term,10625.496
1.7146734,2732689.224,9.333333,2,Treg,2.3211088,5/2/2019,176205090,R38Q N-term,9155.902
3.1210964,2103404.808,3.111,2,Treg,10.410576,5/2/2019,82526130,R38Q N-term,3778.185
3.7173908,1977074.579,1.037037,2,Treg,16.17038,5/2/2019,81432104,R38Q N-term,3571.1323
3.5676568,1743388.209,0.345679,2,Treg,13.882326,5/2/2019,56856716,R38Q N-term,2772.8208
17.106745,1153856.927,0.115226,2,Treg,469.11896,5/2/2019,71079290,R38Q N-term,1851.7295
3.9529722,879880.8199,0.038409,2,Treg,19.145992,5/2/2019,19756812,R38Q N-term,1356.812
4.152605,212499.9856,0.012803,2,Treg,31.864208,5/2/2019,6524301,R38Q N-term,457.47217
2.0048656,-43904.16978,0.004268,2,Treg,14.739546,5/2/2019,3503449.5,R38Q N-term,0
3.5026727,64836.75079,0.001423,2,Treg,25.953327,5/2/2019,5476817,R38Q N-term,41.615723
4.492211,307326.4013,0.000474,2,Treg,33.82303,5/2/2019,9194048,R38Q N-term,245.27002
0.85441947,2307967.635,84,2,Thelper,0.09087086,5/2/2019,181364860,R38Q N-term,14123.288
1.1710753,2393958.344,28,2,Thelper,0.9987018,5/2/2019,138257330,R38Q N-term,10956.514
1.5937301,3170841.519,9.333333,2,Thelper,2.16819,5/2/2019,144173620,R38Q N-term,9442.285
5.2963886,435872.7395,3.111,2,Thelper,47.34908,5/2/2019,11201382,R38Q N-term,1388.0608
4.971117,575190.0945,1.037037,2,Thelper,38.238857,5/2/2019,15061353,R38Q N-term,1788.406
4.19028,262063.0527,0.345679,2,Thelper,36.33774,5/2/2019,4940911,R38Q N-term,997.0603
15.528597,29667.03192,0.115226,2,Thelper,622.1319,5/2/2019,3957381.8,R38Q N-term,626.9851
16.101974,15063.71629,0.038409,2,Thelper,623.24414,5/2/2019,4391466,R38Q N-term,744.54956
0.6451451,-75639.31432,0.012803,2,Thelper,2.359436,5/2/2019,2111578.5,R38Q N-term,463.31177
0.6003948,-73890.21669,0.004268,2,Thelper,0.9247415,5/2/2019,2060115.4,R38Q N-term,269.84937
73.37031,-189814.4167,0.001423,2,Thelper,5955.479,5/2/2019,33187418,R38Q N-term,251.47583
1.2956234,-73612.44605,0.000474,2,Thelper,7.933325,5/2/2019,2356132,R38Q N-term,0
48.03163,6530343.193,84,4,Treg,2363.4355,5/2/2019,9529975000,H16N N-term,11042.336
2.0730262,3522057.766,28,4,Treg,4.8514824,5/2/2019,192067380,H16N N-term,7101.304
2.0096114,3340654.198,9.333333,4,Treg,3.9335666,5/2/2019,158766690,H16N N-term,6433.4487
3.7828357,3672733.766,3.111,4,Treg,37.38301,5/2/2019,198333230,H16N N-term,6471.2446
2.077264,3742987.193,1.037037,4,Treg,4.180298,5/2/2019,192291400,H16N N-term,7123.764
2.3413875,3096487.233,0.345679,4,Treg,5.9013195,5/2/2019,148929310,H16N N-term,5501.987
2.386951,3187092.114,0.115226,4,Treg,6.042758,5/2/2019,157931760,H16N N-term,5591.023
4.7242727,2918462.996,0.038409,4,Treg,56.620003,5/2/2019,143639780,H16N N-term,4730.397
2.7107675,3176970.929,0.012803,4,Treg,7.8909454,5/2/2019,113882500,H16N N-term,3708.6323
3.890562,1594260.658,0.004268,4,Treg,18.483505,5/2/2019,45969572,H16N N-term,1407.727
4.025265,1510632.938,0.001423,4,Treg,19.200228,5/2/2019,41408530,H16N N-term,653.79395
39.26366,-568327.8335,0.000474,4,Treg,1549.2625,5/2/2019,1410762600,H16N N-term,0
2.0033882,3135757.283,84,4,Thelper,4.254663,5/2/2019,140107780,H16N N-term,8013.224
2.552316,3149649.758,28,4,Thelper,7.2506466,5/2/2019,104864536,H16N N-term,5642.7124
2.8513372,3189843.666,9.333333,4,Thelper,9.697069,5/2/2019,87727736,H16N N-term,4866.2085
68.855774,2798912.235,3.111,4,Thelper,5535.444,5/2/2019,616382900,H16N N-term,4798.1665
2.938379,3575230.825,1.037037,4,Thelper,10.2902155,5/2/2019,103167660,H16N N-term,5256.2905
3.0577562,2925336.457,0.345679,4,Thelper,10.989083,5/2/2019,73199416,H16N N-term,4092.9116
3.2150378,2978041.466,0.115226,4,Thelper,13.094061,5/2/2019,79120900,H16N N-term,4294.9263
6.8170633,2395393.207,0.038409,4,Thelper,132.91841,5/2/2019,63537270,H16N N-term,3247.3745
4.4698296,1409148.953,0.012803,4,Thelper,27.844984,5/2/2019,30480220,H16N N-term,1978.9995
6.4017005,323023.2132,0.004268,4,Thelper,106.772194,5/2/2019,6403322.5,H16N N-term,788.80615
4.3892555,89115.90725,0.001423,4,Thelper,53.06823,5/2/2019,4185121.2,H16N N-term,217.14941
86.432205,-87859.70207,0.000474,4,Thelper,7540.207,5/2/2019,290302820,H16N N-term,0
2.5529544,2826815.904,84,2,Treg,6.7516975,5/2/2019,141878750,H16N N-term,5701.2554
3.2513368,1411192.441,28,2,Treg,12.2489,5/2/2019,83222190,H16N N-term,3555.8013
2.3297577,2650176.912,9.333333,2,Treg,5.8934507,5/2/2019,100664920,H16N N-term,5187.7866
2.3638725,2694194.515,3.111,2,Treg,5.770094,5/2/2019,103865740,H16N N-term,4776.268
2.9230793,2308990.116,1.037037,2,Treg,9.106414,5/2/2019,93608000,H16N N-term,3804.648
2.2696617,3443137.26,0.345679,2,Treg,5.1698008,5/2/2019,138935630,H16N N-term,5520.1997
2.052515,4303691.606,0.115226,2,Treg,3.5229402,5/2/2019,166093920,H16N N-term,6492.0786
2.6401138,3358873.001,0.038409,2,Treg,7.091461,5/2/2019,128937250,H16N N-term,4959.8247
2.9019806,2922836.555,0.012803,2,Treg,8.830156,5/2/2019,86491360,H16N N-term,3215.7534
3.4093823,1909775.555,0.004268,2,Treg,13.545893,5/2/2019,46695990,H16N N-term,1755.5488
4.844576,360158.0566,0.001423,2,Treg,38.111423,5/2/2019,10436877,H16N N-term,39.794434
33.454628,-20493.36954,0.000474,2,Treg,1224.7654,5/2/2019,61371710,H16N N-term,0
3.3450055,794231.0144,84,2,Thelper,15.576647,5/2/2019,45626216,H16N N-term,3428.6543
66.921074,389708.3259,28,2,Thelper,5550.037,5/2/2019,71725864,H16N N-term,1006.2827
3.6758697,1505780.655,9.333333,2,Thelper,19.534258,5/2/2019,25974738,H16N N-term,2310.188
3.9578364,1284903.433,3.111,2,Thelper,23.463062,5/2/2019,20775682,H16N N-term,1719.5317
4.689731,1019683.246,1.037037,2,Thelper,30.529686,5/2/2019,22933522,H16N N-term,1431.9473
3.5527139,1638031.792,0.345679,2,Thelper,15.832188,5/2/2019,31430794,H16N N-term,2026.2627
3.6104987,1554854.623,0.115226,2,Thelper,16.18306,5/2/2019,30928538,H16N N-term,2159.7812
54.838093,1009215.088,0.038409,2,Thelper,3864.1619,5/2/2019,96248850,H16N N-term,1782.4053
4.911799,196492.771,0.012803,2,Thelper,54.12387,5/2/2019,5566717.5,H16N N-term,341.8628
3.980863,14054.87608,0.004268,2,Thelper,57.93612,5/2/2019,3392503,H16N N-term,105.68799
1.4703563,-79141.49046,0.001423,2,Thelper,9.504433,5/2/2019,2692968.2,H16N N-term,2.084961
64.75536,-119389.3778,0.000474,2,Thelper,5067.929,5/2/2019,13632218,H16N N-term,0
1.6202193,4466942.593,84,1,Treg,1.7062397,5/2/2019,240014320,H16N N-term,9932.527
37.884556,5631865.049,28,1,Treg,1474.8866,5/2/2019,8609063000,H16N N-term,11926.078
1.9287615,4454266.194,9.333333,1,Treg,3.0004625,5/2/2019,226128110,H16N N-term,8724.168
1.9728341,4370752.035,3.111,1,Treg,3.4848084,5/2/2019,213658880,H16N N-term,8429.412
2.1016295,3768502.028,1.037037,1,Treg,4.654354,5/2/2019,177707120,H16N N-term,7735.813
2.0467334,3603828.786,0.345679,1,Treg,4.2393456,5/2/2019,168835840,H16N N-term,7400.4165
15.070772,2169994.585,0.115226,1,Treg,357.3768,5/2/2019,186059760,H16N N-term,4304.8657
2.7378802,3502733.018,0.038409,1,Treg,7.8434877,5/2/2019,120812160,H16N N-term,4769.849
4.019721,1753500.938,0.012803,1,Treg,19.648348,5/2/2019,45308624,H16N N-term,1996.3853
4.4976554,794971.7335,0.004268,1,Treg,28.893824,5/2/2019,17347218,H16N N-term,1097.1011
4.3866177,1230523.355,0.001423,1,Treg,25.555761,5/2/2019,28598594,H16N N-term,1420.1499
8.195377,32068.59184,0.000474,1,Treg,136.54102,5/2/2019,7758657,H16N N-term,0
80.93764,1164518.024,84,1,Thelper,6586.6323,5/2/2019,19713087000,H16N N-term,8895.18
10.486545,3208653.377,28,1,Thelper,352.29425,5/2/2019,121830150,H16N N-term,5839.7476
2.5601773,3056254.065,9.333333,1,Thelper,7.3614435,5/2/2019,81317840,H16N N-term,4865.0435
2.9351156,2996678.528,3.111,1,Thelper,10.845737,5/2/2019,78656984,H16N N-term,4492.4136
6.1767144,2740356.796,1.037037,1,Thelper,120.453674,5/2/2019,70974980,H16N N-term,4134.893
3.0141418,2343040.983,0.345679,1,Thelper,11.394367,5/2/2019,52374516,H16N N-term,3471.627
36.6494,788567.2182,0.115226,1,Thelper,2126.6611,5/2/2019,34191844,H16N N-term,1402.3315
5.406817,524658.2082,0.038409,1,Thelper,52.83222,5/2/2019,9503364,H16N N-term,948.59375
3.5099578,26063.53112,0.012803,1,Thelper,46.119156,5/2/2019,3252983.5,H16N N-term,165.49365
1.0973979,-53737.05118,0.004268,1,Thelper,5.400955,5/2/2019,2914687.2,H16N N-term,401.9497
0.72675997,-29926.45671,0.001423,1,Thelper,1.556757,5/2/2019,2726607.8,H16N N-term,186.45654
0.73400533,-88597.51212,0.000474,1,Thelper,3.30863,5/2/2019,2428878.5,H16N N-term,0
1.4492295,5505735.053,84,1,Treg,1.371181,5/2/2019,295287550,H16N N-term,12126.41
1.6456003,4815618.361,28,1,Treg,1.8173566,5/2/2019,265777840,H16N N-term,9759.922
1.7984159,4469464.977,9.333333,1,Treg,2.9607677,5/2/2019,229770180,H16N N-term,9206.799
1.9323246,4170625.405,3.111,1,Treg,3.3495402,5/2/2019,212034940,H16N N-term,8388.694
2.1637156,4053785.552,1.037037,1,Treg,4.227071,5/2/2019,213750130,H16N N-term,7991.6924
2.3450031,4151786.39,0.345679,1,Treg,5.351014,5/2/2019,173526800,H16N N-term,6338.417
1.7832589,4605600.233,0.115226,1,Treg,2.2101736,5/2/2019,134318540,H16N N-term,5635.7607
3.978445,1635566.33,0.038409,1,Treg,18.370377,5/2/2019,45247116,H16N N-term,1892.9346
4.178724,737938.1655,0.012803,1,Treg,24.132214,5/2/2019,16504477,H16N N-term,510.3418
4.136436,303411.3725,0.004268,1,Treg,33.38321,5/2/2019,8377598,H16N N-term,66.99365
4.1668696,27285.24051,0.001423,1,Treg,43.24608,5/2/2019,6082842,H16N N-term,0
4.997197,344314.0468,0.000474,1,Treg,46.18796,5/2/2019,9365522,H16N N-term,332.4131
1.939402,3882910.072,84,1,Thelper,4.462709,5/2/2019,170874820,H16N N-term,9041.675
2.3611205,3501699.837,28,1,Thelper,6.407587,5/2/2019,117574300,H16N N-term,6085.4424
2.5804958,3738343.962,9.333333,1,Thelper,8.121236,5/2/2019,105517100,H16N N-term,5458.9893
2.6786122,3362953.886,3.111,1,Thelper,8.096642,5/2/2019,93341210,H16N N-term,5027.075
2.72639,3316846.601,1.037037,1,Thelper,8.137422,5/2/2019,105962620,H16N N-term,5430.4727
3.9729643,1569272.237,0.345679,1,Thelper,20.479843,5/2/2019,36766010,H16N N-term,2356.5488
5.9774632,269758.947,0.115226,1,Thelper,61.355217,5/2/2019,7635447.5,H16N N-term,31.45459
2.9424963,93688.23513,0.038409,1,Thelper,43.248444,5/2/2019,3361848,H16N N-term,508.31445
0.87661064,-120123.6865,0.012803,1,Thelper,4.4569297,5/2/2019,2477611.8,H16N N-term,0
26.365719,-109152.3197,0.004268,1,Thelper,1519.3229,5/2/2019,4744326,H16N N-term,108.96484
1.593776,-61310.26033,0.001423,1,Thelper,20.339699,5/2/2019,2755680,H16N N-term,196.1753
24.445831,-47147.9946,0.000474,1,Thelper,1282.9149,5/2/2019,5290622,H16N N-term,299.98193
1.304262,3604347.248,84,4,Treg,1.4712086,5/2/2019,154669980,R38Q/H16N,9806.232
1.7145237,3686858.28,28,4,Treg,2.6186118,5/2/2019,148138900,R38Q/H16N,7795.6323
34.723743,720927.5227,9.333333,4,Treg,1211.0839,5/2/2019,19932465000,R38Q/H16N,10641.162
1.8426318,3133276.144,3.111,4,Treg,2.7154102,5/2/2019,126474900,R38Q/H16N,6718.057
2.4163427,2570446.02,1.037037,4,Treg,5.7791595,5/2/2019,90691416,R38Q/H16N,5058.7573
2.665104,2311150.453,0.345679,4,Treg,7.104144,5/2/2019,68758060,R38Q/H16N,3908.8677
5.64808,1875214.344,0.115226,4,Treg,65.80976,5/2/2019,62159756,R38Q/H16N,3037.1255
3.1372342,2081981.686,0.038409,4,Treg,10.569778,5/2/2019,50777556,R38Q/H16N,2967.9087
4.6390624,644275.1482,0.012803,4,Treg,30.026909,5/2/2019,15557946,R38Q/H16N,1384.5972
4.8513546,781523.7084,0.004268,4,Treg,31.666553,5/2/2019,18224652,R38Q/H16N,1032.1431
5.335752,275667.223,0.001423,4,Treg,45.91793,5/2/2019,10900074,R38Q/H16N,607.11914
10.948297,-103789.928,0.000474,4,Treg,223.40082,5/2/2019,7454811,R38Q/H16N,0
2.204392,2826310.03,84,4,Thelper,6.3079586,5/2/2019,85376780,R38Q/H16N,5899.4185
2.8993752,2185351.292,28,4,Thelper,10.453343,5/2/2019,56326670,R38Q/H16N,3773.9927
3.4658072,1910178.821,9.333333,4,Thelper,15.515255,5/2/2019,44931604,R38Q/H16N,3063.0815
3.6866033,1741712.479,3.111,4,Thelper,17.019854,5/2/2019,39781816,R38Q/H16N,2745.9995
5.0832634,894344.9804,1.037037,4,Thelper,36.25613,5/2/2019,21275386,R38Q/H16N,1778.1709
5.108808,300247.0796,0.345679,4,Thelper,48.16651,5/2/2019,8101802,R38Q/H16N,986.7178
3.6229024,116727.1664,0.115226,4,Thelper,32.779865,5/2/2019,4350316.5,R38Q/H16N,765.61035
3.2259376,37232.25359,0.038409,4,Thelper,36.640617,5/2/2019,3664639.5,R38Q/H16N,578.81396
5.091725,69606.23474,0.012803,4,Thelper,95.77517,5/2/2019,3555220.5,R38Q/H16N,642.24365
1.9223623,-32018.90459,0.004268,4,Thelper,25.00881,5/2/2019,2621783.5,R38Q/H16N,188.10596
1.16186,-115584.5185,0.001423,4,Thelper,8.9055195,5/2/2019,2419694.5,R38Q/H16N,203.41895
7.5821815,-162580.1999,0.000474,4,Thelper,253.40076,5/2/2019,2756849.2,R38Q/H16N,0
1.6167566,4210187.352,84,2,Treg,1.9097123,5/2/2019,188080860,R38Q/H16N,9065.891
1.5907577,4094845.438,28,2,Treg,1.7475762,5/2/2019,184757900,R38Q/H16N,9163.609
2.292216,3248362.849,9.333333,2,Treg,4.8665395,5/2/2019,153358820,R38Q/H16N,6411.8345
2.6498313,3036187.315,3.111,2,Treg,7.1863613,5/2/2019,124259180,R38Q/H16N,5403.9253
2.7075043,3054163.407,1.037037,2,Treg,7.9501686,5/2/2019,111183560,R38Q/H16N,4736.903
3.1605358,2581360.146,0.345679,2,Treg,10.446143,5/2/2019,84159064,R38Q/H16N,3641.9048
3.325671,2044425.276,0.115226,2,Treg,12.030308,5/2/2019,54663490,R38Q/H16N,2819.56
4.4142017,1312973.418,0.038409,2,Treg,23.359531,5/2/2019,33246362,R38Q/H16N,1736.1636
30.35684,818731.6252,0.012803,2,Treg,936.63995,5/2/2019,595407040,R38Q/H16N,1475.5981
3.697314,538119.8669,0.004268,2,Treg,20.918503,5/2/2019,11788127,R38Q/H16N,653.67676
4.9841547,135621.3255,0.001423,2,Treg,45.464954,5/2/2019,8362465,R38Q/H16N,0
3.3775563,-59459.14473,0.000474,2,Treg,36.043583,5/2/2019,4900502.5,R38Q/H16N,249.0498
2.4535966,1481764.29,84,2,Thelper,7.2856636,5/2/2019,54004416,R38Q/H16N,4480.3564
3.0610428,3085483.05,28,2,Thelper,12.339379,5/2/2019,76377490,R38Q/H16N,4431.4854
4.229925,1006917.137,9.333333,2,Thelper,24.30182,5/2/2019,20033196,R38Q/H16N,1922.456
5.2786283,779033.4846,3.111,2,Thelper,42.06023,5/2/2019,15835412,R38Q/H16N,1640.0806
4.9638896,228874.5146,1.037037,2,Thelper,48.768513,5/2/2019,6423109,R38Q/H16N,896.91846
3.899458,111004.458,0.345679,2,Thelper,40.371666,5/2/2019,4471836.5,R38Q/H16N,844.2329
58.447823,-28953.8495,0.115226,2,Thelper,4078.7083,5/2/2019,23666792,R38Q/H16N,746.8872
6.5421357,-14520.17521,0.038409,2,Thelper,195.4775,5/2/2019,3405400.5,R38Q/H16N,595.7866
1.6020676,-60277.79528,0.012803,2,Thelper,20.270134,5/2/2019,2794048,R38Q/H16N,443.84863
1.656933,-107893.8895,0.004268,2,Thelper,13.559862,5/2/2019,2593364,R38Q/H16N,180.19238
1.1135826,-122123.7077,0.001423,2,Thelper,6.281458,5/2/2019,2458425.5,R38Q/H16N,0
0.64980507,-70764.79313,0.000474,2,Thelper,2.230071,5/2/2019,2453391.8,R38Q/H16N,403.44092
1.1360266,5721066.268,84,1,Treg,0.23803234,5/2/2019,279295170,R38Q/H16N,13623.316
1.6682307,5324870.306,28,1,Treg,1.9144759,5/2/2019,245672350,R38Q/H16N,10685.316
1.8447038,5215832.684,9.333333,1,Treg,2.652835,5/2/2019,220011380,R38Q/H16N,9161.992
33.315754,5824299.081,3.111,1,Treg,1121.3555,5/2/2019,12831480000,R38Q/H16N,10321.236
2.4597263,3803880,1.037037,1,Treg,5.7130175,5/2/2019,135072500,R38Q/H16N,6145.978
2.9179509,3251989.446,0.345679,1,Treg,8.853374,5/2/2019,103169816,R38Q/H16N,4991.1772
4.389775,1779646.355,0.115226,1,Treg,23.085783,5/2/2019,49714600,R38Q/H16N,2963.2866
4.8773985,716355.8589,0.038409,1,Treg,31.390167,5/2/2019,18274132,R38Q/H16N,1931.2993
5.0187654,1010923.887,0.012803,1,Treg,35.13904,5/2/2019,25461368,R38Q/H16N,1846.4897
3.2549188,-111457.1712,0.004268,1,Treg,21.556562,5/2/2019,5964878,R38Q/H16N,461.8745
3.6313372,-179577.0728,0.001423,1,Treg,29.620697,5/2/2019,5458012.5,R38Q/H16N,0
28.737879,-815277.098,0.000474,1,Treg,823.911,5/2/2019,63900398000,R38Q/H16N,9354.436
2.170465,2944392.608,84,1,Thelper,5.3184166,5/2/2019,106636640,R38Q/H16N,7100.954
3.053032,1629278.371,28,1,Thelper,11.338488,5/2/2019,47413624,R38Q/H16N,3891.7441
4.162493,1251888.134,9.333333,1,Thelper,22.508812,5/2/2019,29304600,R38Q/H16N,2535.855
6.3078346,269813.7516,3.111,1,Thelper,73.71039,5/2/2019,8475989,R38Q/H16N,1383.248
15.089335,73885.83822,1.037037,1,Thelper,455.83026,5/2/2019,8866557,R38Q/H16N,1335.7559
3.0011978,-64385.93819,0.345679,1,Thelper,36.107597,5/2/2019,3152860,R38Q/H16N,1115.0981
14.572569,-97177.79467,0.115226,1,Thelper,604.0533,5/2/2019,3938449.5,R38Q/H16N,1054.8037
0.71671027,-87906.09812,0.038409,1,Thelper,2.5288072,5/2/2019,2416360.5,R38Q/H16N,981.8203
2.0374682,-153540.8499,0.012803,1,Thelper,19.871143,5/2/2019,2545391.2,R38Q/H16N,671.5371
38.17004,-95144.10629,0.004268,1,Thelper,2227.745,5/2/2019,6910342,R38Q/H16N,336.50537
33.963814,-178058.6006,0.001423,1,Thelper,2079.797,5/2/2019,4537889,R38Q/H16N,0
1.9201517,15880.53913,0.000474,1,Thelper,22.747831,5/2/2019,2599659.8,R38Q/H16N,484.08838
1.3731749,6598910.225,84,0.5,Treg,0.9895325,5/2/2019,302634880,R38Q/H16N,11659.7
1.4993242,5690559.835,28,0.5,Treg,1.2984805,5/2/2019,257977100,R38Q/H16N,9818.094
2.009751,5373114.018,9.333333,0.5,Treg,3.8223147,5/2/2019,239312290,R38Q/H16N,7967.337
2.6578968,4042819.487,3.111,0.5,Treg,6.801695,5/2/2019,145705820,R38Q/H16N,4818.868
3.2691777,2731282.907,1.037037,0.5,Treg,11.977527,5/2/2019,89796344,R38Q/H16N,3429.7393
3.7510707,1866147.956,0.345679,0.5,Treg,15.488464,5/2/2019,51578630,R38Q/H16N,2310.372
6.246246,1247285.575,0.115226,0.5,Treg,57.461575,5/2/2019,37648492,R38Q/H16N,1504.1646
4.777922,244141.6878,0.038409,0.5,Treg,44.94913,5/2/2019,8584522,R38Q/H16N,738.8906
5.135584,236850.4856,0.012803,0.5,Treg,51.40468,5/2/2019,8649874,R38Q/H16N,847.9043
5.8147573,309073.2422,0.004268,0.5,Treg,60.83166,5/2/2019,10748625,R38Q/H16N,911.72754
3.1552708,231443.8912,0.001423,0.5,Treg,19.57526,5/2/2019,7349616,R38Q/H16N,0
4.8818827,821984.1484,0.000474,0.5,Treg,31.59206,5/2/2019,25723728,R38Q/H16N,1235.3262
2.2959638,2485210.016,84,0.5,Thelper,6.1760187,5/2/2019,99091790,R38Q/H16N,5869.4233
2.8652275,2747343.747,28,0.5,Thelper,9.486279,5/2/2019,79305510,R38Q/H16N,3981.232
