Dose,Date,Skew,Kurtosis,Time,Cell,Variance,Ligand,Mean,alphStatCov
0.000474,5/2/2019,35.135494,2109.013,2,Thelper,5135660,R38Q N-term,85.13965,-36656.16551
84,5/2/2019,1.3516607,1.1506481,1,Treg,154535650,R38Q N-term,9200.086,2340787.491
28,5/2/2019,1.3997692,1.4888716,1,Treg,146350980,R38Q N-term,8709.533,2449503.285
9.333333,5/2/2019,1.776873,2.893878,1,Treg,145913760,R38Q N-term,7730.2026,2846957.786
3.111,5/2/2019,2.6454809,6.7312613,1,Treg,98318780,R38Q N-term,4304.889,2381992.157
1.037037,5/2/2019,2.7060368,7.999405,1,Treg,93583960,R38Q N-term,4267.0386,2342065.203
0.345679,5/2/2019,2.9550662,8.648934,1,Treg,68051800,R38Q N-term,3250.5005,1968724.805
0.115226,5/2/2019,3.7584953,15.601204,1,Treg,49565576,R38Q N-term,2272.5947,1526530.883
0.038409,5/2/2019,4.334226,22.440155,1,Treg,27948686,R38Q N-term,1625.4229,1038000.973
0.012803,5/2/2019,3.767198,26.10615,1,Treg,6556738,R38Q N-term,648.1167,273212.8543
0.004268,5/2/2019,5.6359696,64.10034,1,Treg,7248632,R38Q N-term,532.5913,256082.7745
0.001423,5/2/2019,3.853884,21.08012,1,Treg,13256939,R38Q N-term,890.2344,642955.9496
0.000474,5/2/2019,2.319059,19.273455,1,Treg,3403488.2,R38Q N-term,0,-114219.4414
84,5/2/2019,1.2776636,1.3397794,1,Thelper,105231490,R38Q N-term,8381.021,698987.85
28,5/2/2019,1.2861015,1.29282,1,Thelper,92745380,R38Q N-term,7773.0884,809183.8878
9.333333,5/2/2019,1.8873066,4.1491437,1,Thelper,80414780,R38Q N-term,6147.6685,1836343.339
3.111,5/2/2019,55.227703,3572.8044,1,Thelper,202245000,R38Q N-term,2371.88,1315022.042
1.037037,5/2/2019,15.994569,597.11316,1,Thelper,37026296,R38Q N-term,1857.9927,977668.646
0.345679,5/2/2019,16.505016,608.4018,1,Thelper,16520532,R38Q N-term,1058.1816,588329.5095
0.115226,5/2/2019,3.5316873,33.2529,1,Thelper,4159844.2,R38Q N-term,554.22266,242802.9949
0.038409,5/2/2019,2.2377498,24.261744,1,Thelper,2856885.5,R38Q N-term,429.26123,106884.6415
0.012803,5/2/2019,1.4866937,17.360987,1,Thelper,2499508.5,R38Q N-term,377.4712,25380.87199
0.004268,5/2/2019,3.7709408,74.94468,1,Thelper,2733758.8,R38Q N-term,254.35596,38393.21168
0.001423,5/2/2019,1.7423545,10.38102,1,Thelper,2830537,R38Q N-term,197.45654,43204.24334
0.000474,5/2/2019,58.91801,4121.0186,1,Thelper,13849474,R38Q N-term,0,-98949.42758
84,5/2/2019,41.877857,1798.6936,2,Treg,8771296000,R38Q N-term,15824.924,3508939.019
28,5/2/2019,1.2982305,1.0683308,2,Treg,177250300,R38Q N-term,10625.496,2437475.982
9.333333,5/2/2019,1.7146734,2.3211088,2,Treg,176205090,R38Q N-term,9155.902,2732689.224
3.111,5/2/2019,3.1210964,10.410576,2,Treg,82526130,R38Q N-term,3778.185,2103404.808
1.037037,5/2/2019,3.7173908,16.17038,2,Treg,81432104,R38Q N-term,3571.1323,1977074.579
0.345679,5/2/2019,3.5676568,13.882326,2,Treg,56856716,R38Q N-term,2772.8208,1743388.209
0.115226,5/2/2019,17.106745,469.11896,2,Treg,71079290,R38Q N-term,1851.7295,1153856.927
0.038409,5/2/2019,3.9529722,19.145992,2,Treg,19756812,R38Q N-term,1356.812,879880.8199
0.012803,5/2/2019,4.152605,31.864208,2,Treg,6524301,R38Q N-term,457.47217,212499.9856
0.004268,5/2/2019,2.0048656,14.739546,2,Treg,3503449.5,R38Q N-term,0,-43904.16978
0.001423,5/2/2019,3.5026727,25.953327,2,Treg,5476817,R38Q N-term,41.615723,64836.75079
0.000474,5/2/2019,4.492211,33.82303,2,Treg,9194048,R38Q N-term,245.27002,307326.4013
84,5/2/2019,0.85441947,0.09087086,2,Thelper,181364860,R38Q N-term,14123.288,2307967.635
28,5/2/2019,1.1710753,0.9987018,2,Thelper,138257330,R38Q N-term,10956.514,2393958.344
9.333333,5/2/2019,1.5937301,2.16819,2,Thelper,144173620,R38Q N-term,9442.285,3170841.519
3.111,5/2/2019,5.2963886,47.34908,2,Thelper,11201382,R38Q N-term,1388.0608,435872.7395
1.037037,5/2/2019,4.971117,38.238857,2,Thelper,15061353,R38Q N-term,1788.406,575190.0945
0.345679,5/2/2019,4.19028,36.33774,2,Thelper,4940911,R38Q N-term,997.0603,262063.0527
0.115226,5/2/2019,15.528597,622.1319,2,Thelper,3957381.8,R38Q N-term,626.9851,29667.03192
0.038409,5/2/2019,16.101974,623.24414,2,Thelper,4391466,R38Q N-term,744.54956,15063.71629
0.012803,5/2/2019,0.6451451,2.359436,2,Thelper,2111578.5,R38Q N-term,463.31177,-75639.31432
0.004268,5/2/2019,0.6003948,0.9247415,2,Thelper,2060115.4,R38Q N-term,269.84937,-73890.21669
0.001423,5/2/2019,73.37031,5955.479,2,Thelper,33187418,R38Q N-term,251.47583,-189814.4167
0.000474,5/2/2019,1.2956234,7.933325,2,Thelper,2356132,R38Q N-term,0,-73612.44605
84,5/2/2019,48.03163,2363.4355,4,Treg,9529975000,H16N N-term,11042.336,6530343.193
28,5/2/2019,2.0730262,4.8514824,4,Treg,192067380,H16N N-term,7101.304,3522057.766
9.333333,5/2/2019,2.0096114,3.9335666,4,Treg,158766690,H16N N-term,6433.4487,3340654.198
3.111,5/2/2019,3.7828357,37.38301,4,Treg,198333230,H16N N-term,6471.2446,3672733.766
1.037037,5/2/2019,2.077264,4.180298,4,Treg,192291400,H16N N-term,7123.764,3742987.193
0.345679,5/2/2019,2.3413875,5.9013195,4,Treg,148929310,H16N N-term,5501.987,3096487.233
0.115226,5/2/2019,2.386951,6.042758,4,Treg,157931760,H16N N-term,5591.023,3187092.114
0.038409,5/2/2019,4.7242727,56.620003,4,Treg,143639780,H16N N-term,4730.397,2918462.996
0.012803,5/2/2019,2.7107675,7.8909454,4,Treg,113882500,H16N N-term,3708.6323,3176970.929
0.004268,5/2/2019,3.890562,18.483505,4,Treg,45969572,H16N N-term,1407.727,1594260.658
0.001423,5/2/2019,4.025265,19.200228,4,Treg,41408530,H16N N-term,653.79395,1510632.938
0.000474,5/2/2019,39.26366,1549.2625,4,Treg,1410762600,H16N N-term,0,-568327.8335
84,5/2/2019,2.0033882,4.254663,4,Thelper,140107780,H16N N-term,8013.224,3135757.283
28,5/2/2019,2.552316,7.2506466,4,Thelper,104864536,H16N N-term,5642.7124,3149649.758
9.333333,5/2/2019,2.8513372,9.697069,4,Thelper,87727736,H16N N-term,4866.2085,3189843.666
3.111,5/2/2019,68.855774,5535.444,4,Thelper,616382900,H16N N-term,4798.1665,2798912.235
1.037037,5/2/2019,2.938379,10.2902155,4,Thelper,103167660,H16N N-term,5256.2905,3575230.825
0.345679,5/2/2019,3.0577562,10.989083,4,Thelper,73199416,H16N N-term,4092.9116,2925336.457
0.115226,5/2/2019,3.2150378,13.094061,4,Thelper,79120900,H16N N-term,4294.9263,2978041.466
0.038409,5/2/2019,6.8170633,132.91841,4,Thelper,63537270,H16N N-term,3247.3745,2395393.207
0.012803,5/2/2019,4.4698296,27.844984,4,Thelper,30480220,H16N N-term,1978.9995,1409148.953
0.004268,5/2/2019,6.4017005,106.772194,4,Thelper,6403322.5,H16N N-term,788.80615,323023.2132
0.001423,5/2/2019,4.3892555,53.06823,4,Thelper,4185121.2,H16N N-term,217.14941,89115.90725
0.000474,5/2/2019,86.432205,7540.207,4,Thelper,290302820,H16N N-term,0,-87859.70207
84,5/2/2019,2.5529544,6.7516975,2,Treg,141878750,H16N N-term,5701.2554,2826815.904
28,5/2/2019,3.2513368,12.2489,2,Treg,83222190,H16N N-term,3555.8013,1411192.441
9.333333,5/2/2019,2.3297577,5.8934507,2,Treg,100664920,H16N N-term,5187.7866,2650176.912
3.111,5/2/2019,2.3638725,5.770094,2,Treg,103865740,H16N N-term,4776.268,2694194.515
1.037037,5/2/2019,2.9230793,9.106414,2,Treg,93608000,H16N N-term,3804.648,2308990.116
0.345679,5/2/2019,2.2696617,5.1698008,2,Treg,138935630,H16N N-term,5520.1997,3443137.26
0.115226,5/2/2019,2.052515,3.5229402,2,Treg,166093920,H16N N-term,6492.0786,4303691.606
0.038409,5/2/2019,2.6401138,7.091461,2,Treg,128937250,H16N N-term,4959.8247,3358873.001
0.012803,5/2/2019,2.9019806,8.830156,2,Treg,86491360,H16N N-term,3215.7534,2922836.555
0.004268,5/2/2019,3.4093823,13.545893,2,Treg,46695990,H16N N-term,1755.5488,1909775.555
0.001423,5/2/2019,4.844576,38.111423,2,Treg,10436877,H16N N-term,39.794434,360158.0566
0.000474,5/2/2019,33.454628,1224.7654,2,Treg,61371710,H16N N-term,0,-20493.36954
84,5/2/2019,3.3450055,15.576647,2,Thelper,45626216,H16N N-term,3428.6543,794231.0144
28,5/2/2019,66.921074,5550.037,2,Thelper,71725864,H16N N-term,1006.2827,389708.3259
9.333333,5/2/2019,3.6758697,19.534258,2,Thelper,25974738,H16N N-term,2310.188,1505780.655
3.111,5/2/2019,3.9578364,23.463062,2,Thelper,20775682,H16N N-term,1719.5317,1284903.433
1.037037,5/2/2019,4.689731,30.529686,2,Thelper,22933522,H16N N-term,1431.9473,1019683.246
0.345679,5/2/2019,3.5527139,15.832188,2,Thelper,31430794,H16N N-term,2026.2627,1638031.792
0.115226,5/2/2019,3.6104987,16.18306,2,Thelper,30928538,H16N N-term,2159.7812,1554854.623
0.038409,5/2/2019,54.838093,3864.1619,2,Thelper,96248850,H16N N-term,1782.4053,1009215.088
0.012803,5/2/2019,4.911799,54.12387,2,Thelper,5566717.5,H16N N-term,341.8628,196492.771
0.004268,5/2/2019,3.980863,57.93612,2,Thelper,3392503,H16N N-term,105.68799,14054.87608
0.001423,5/2/2019,1.4703563,9.504433,2,Thelper,2692968.2,H16N N-term,2.084961,-79141.49046
0.000474,5/2/2019,64.75536,5067.929,2,Thelper,13632218,H16N N-term,0,-119389.3778
84,5/2/2019,1.6202193,1.7062397,1,Treg,240014320,H16N N-term,9932.527,4466942.593
28,5/2/2019,37.884556,1474.8866,1,Treg,8609063000,H16N N-term,11926.078,5631865.049
9.333333,5/2/2019,1.9287615,3.0004625,1,Treg,226128110,H16N N-term,8724.168,4454266.194
3.111,5/2/2019,1.9728341,3.4848084,1,Treg,213658880,H16N N-term,8429.412,4370752.035
1.037037,5/2/2019,2.1016295,4.654354,1,Treg,177707120,H16N N-term,7735.813,3768502.028
0.345679,5/2/2019,2.0467334,4.2393456,1,Treg,168835840,H16N N-term,7400.4165,3603828.786
0.115226,5/2/2019,15.070772,357.3768,1,Treg,186059760,H16N N-term,4304.8657,2169994.585
0.038409,5/2/2019,2.7378802,7.8434877,1,Treg,120812160,H16N N-term,4769.849,3502733.018
0.012803,5/2/2019,4.019721,19.648348,1,Treg,45308624,H16N N-term,1996.3853,1753500.938
0.004268,5/2/2019,4.4976554,28.893824,1,Treg,17347218,H16N N-term,1097.1011,794971.7335
0.001423,5/2/2019,4.3866177,25.555761,1,Treg,28598594,H16N N-term,1420.1499,1230523.355
0.000474,5/2/2019,8.195377,136.54102,1,Treg,7758657,H16N N-term,0,32068.59184
84,5/2/2019,80.93764,6586.6323,1,Thelper,19713087000,H16N N-term,8895.18,1164518.024
28,5/2/2019,10.486545,352.29425,1,Thelper,121830150,H16N N-term,5839.7476,3208653.377
9.333333,5/2/2019,2.5601773,7.3614435,1,Thelper,81317840,H16N N-term,4865.0435,3056254.065
3.111,5/2/2019,2.9351156,10.845737,1,Thelper,78656984,H16N N-term,4492.4136,2996678.528
1.037037,5/2/2019,6.1767144,120.453674,1,Thelper,70974980,H16N N-term,4134.893,2740356.796
0.345679,5/2/2019,3.0141418,11.394367,1,Thelper,52374516,H16N N-term,3471.627,2343040.983
0.115226,5/2/2019,36.6494,2126.6611,1,Thelper,34191844,H16N N-term,1402.3315,788567.2182
0.038409,5/2/2019,5.406817,52.83222,1,Thelper,9503364,H16N N-term,948.59375,524658.2082
0.012803,5/2/2019,3.5099578,46.119156,1,Thelper,3252983.5,H16N N-term,165.49365,26063.53112
0.004268,5/2/2019,1.0973979,5.400955,1,Thelper,2914687.2,H16N N-term,401.9497,-53737.05118
0.001423,5/2/2019,0.72675997,1.556757,1,Thelper,2726607.8,H16N N-term,186.45654,-29926.45671
0.000474,5/2/2019,0.73400533,3.30863,1,Thelper,2428878.5,H16N N-term,0,-88597.51212
84,5/2/2019,1.4492295,1.371181,1,Treg,295287550,H16N N-term,12126.41,5505735.053
28,5/2/2019,1.6456003,1.8173566,1,Treg,265777840,H16N N-term,9759.922,4815618.361
9.333333,5/2/2019,1.7984159,2.9607677,1,Treg,229770180,H16N N-term,9206.799,4469464.977
3.111,5/2/2019,1.9323246,3.3495402,1,Treg,212034940,H16N N-term,8388.694,4170625.405
1.037037,5/2/2019,2.1637156,4.227071,1,Treg,213750130,H16N N-term,7991.6924,4053785.552
0.345679,5/2/2019,2.3450031,5.351014,1,Treg,173526800,H16N N-term,6338.417,4151786.39
0.115226,5/2/2019,1.7832589,2.2101736,1,Treg,134318540,H16N N-term,5635.7607,4605600.233
0.038409,5/2/2019,3.978445,18.370377,1,Treg,45247116,H16N N-term,1892.9346,1635566.33
0.012803,5/2/2019,4.178724,24.132214,1,Treg,16504477,H16N N-term,510.3418,737938.1655
0.004268,5/2/2019,4.136436,33.38321,1,Treg,8377598,H16N N-term,66.99365,303411.3725
0.001423,5/2/2019,4.1668696,43.24608,1,Treg,6082842,H16N N-term,0,27285.24051
0.000474,5/2/2019,4.997197,46.18796,1,Treg,9365522,H16N N-term,332.4131,344314.0468
84,5/2/2019,1.939402,4.462709,1,Thelper,170874820,H16N N-term,9041.675,3882910.072
28,5/2/2019,2.3611205,6.407587,1,Thelper,117574300,H16N N-term,6085.4424,3501699.837
9.333333,5/2/2019,2.5804958,8.121236,1,Thelper,105517100,H16N N-term,5458.9893,3738343.962
3.111,5/2/2019,2.6786122,8.096642,1,Thelper,93341210,H16N N-term,5027.075,3362953.886
1.037037,5/2/2019,2.72639,8.137422,1,Thelper,105962620,H16N N-term,5430.4727,3316846.601
0.345679,5/2/2019,3.9729643,20.479843,1,Thelper,36766010,H16N N-term,2356.5488,1569272.237
0.115226,5/2/2019,5.9774632,61.355217,1,Thelper,7635447.5,H16N N-term,31.45459,269758.947
0.038409,5/2/2019,2.9424963,43.248444,1,Thelper,3361848,H16N N-term,508.31445,93688.23513
0.012803,5/2/2019,0.87661064,4.4569297,1,Thelper,2477611.8,H16N N-term,0,-120123.6865
0.004268,5/2/2019,26.365719,1519.3229,1,Thelper,4744326,H16N N-term,108.96484,-109152.3197
0.001423,5/2/2019,1.593776,20.339699,1,Thelper,2755680,H16N N-term,196.1753,-61310.26033
0.000474,5/2/2019,24.445831,1282.9149,1,Thelper,5290622,H16N N-term,299.98193,-47147.9946
84,5/2/2019,1.304262,1.4712086,4,Treg,154669980,R38Q/H16N,9806.232,3604347.248
28,5/2/2019,1.7145237,2.6186118,4,Treg,148138900,R38Q/H16N,7795.6323,3686858.28
9.333333,5/2/2019,34.723743,1211.0839,4,Treg,19932465000,R38Q/H16N,10641.162,720927.5227
3.111,5/2/2019,1.8426318,2.7154102,4,Treg,126474900,R38Q/H16N,6718.057,3133276.144
1.037037,5/2/2019,2.4163427,5.7791595,4,Treg,90691416,R38Q/H16N,5058.7573,2570446.02
0.345679,5/2/2019,2.665104,7.104144,4,Treg,68758060,R38Q/H16N,3908.8677,2311150.453
0.115226,5/2/2019,5.64808,65.80976,4,Treg,62159756,R38Q/H16N,3037.1255,1875214.344
0.038409,5/2/2019,3.1372342,10.569778,4,Treg,50777556,R38Q/H16N,2967.9087,2081981.686
0.012803,5/2/2019,4.6390624,30.026909,4,Treg,15557946,R38Q/H16N,1384.5972,644275.1482
0.004268,5/2/2019,4.8513546,31.666553,4,Treg,18224652,R38Q/H16N,1032.1431,781523.7084
0.001423,5/2/2019,5.335752,45.91793,4,Treg,10900074,R38Q/H16N,607.11914,275667.223
0.000474,5/2/2019,10.948297,223.40082,4,Treg,7454811,R38Q/H16N,0,-103789.928
84,5/2/2019,2.204392,6.3079586,4,Thelper,85376780,R38Q/H16N,5899.4185,2826310.03
28,5/2/2019,2.8993752,10.453343,4,Thelper,56326670,R38Q/H16N,3773.9927,2185351.292
9.333333,5/2/2019,3.4658072,15.515255,4,Thelper,44931604,R38Q/H16N,3063.0815,1910178.821
3.111,5/2/2019,3.6866033,17.019854,4,Thelper,39781816,R38Q/H16N,2745.9995,1741712.479
1.037037,5/2/2019,5.0832634,36.25613,4,Thelper,21275386,R38Q/H16N,1778.1709,894344.9804
0.345679,5/2/2019,5.108808,48.16651,4,Thelper,8101802,R38Q/H16N,986.7178,300247.0796
0.115226,5/2/2019,3.6229024,32.779865,4,Thelper,4350316.5,R38Q/H16N,765.61035,116727.1664
0.038409,5/2/2019,3.2259376,36.640617,4,Thelper,3664639.5,R38Q/H16N,578.81396,37232.25359
0.012803,5/2/2019,5.091725,95.77517,4,Thelper,3555220.5,R38Q/H16N,642.24365,69606.23474
0.004268,5/2/2019,1.9223623,25.00881,4,Thelper,2621783.5,R38Q/H16N,188.10596,-32018.90459
0.001423,5/2/2019,1.16186,8.9055195,4,Thelper,2419694.5,R38Q/H16N,203.41895,-115584.5185
0.000474,5/2/2019,7.5821815,253.40076,4,Thelper,2756849.2,R38Q/H16N,0,-162580.1999
84,5/2/2019,1.6167566,1.9097123,2,Treg,188080860,R38Q/H16N,9065.891,4210187.352
28,5/2/2019,1.5907577,1.7475762,2,Treg,184757900,R38Q/H16N,9163.609,4094845.438
9.333333,5/2/2019,2.292216,4.8665395,2,Treg,153358820,R38Q/H16N,6411.8345,3248362.849
3.111,5/2/2019,2.6498313,7.1863613,2,Treg,124259180,R38Q/H16N,5403.9253,3036187.315
1.037037,5/2/2019,2.7075043,7.9501686,2,Treg,111183560,R38Q/H16N,4736.903,3054163.407
0.345679,5/2/2019,3.1605358,10.446143,2,Treg,84159064,R38Q/H16N,3641.9048,2581360.146
0.115226,5/2/2019,3.325671,12.030308,2,Treg,54663490,R38Q/H16N,2819.56,2044425.276
0.038409,5/2/2019,4.4142017,23.359531,2,Treg,33246362,R38Q/H16N,1736.1636,1312973.418
0.012803,5/2/2019,30.35684,936.63995,2,Treg,595407040,R38Q/H16N,1475.5981,818731.6252
0.004268,5/2/2019,3.697314,20.918503,2,Treg,11788127,R38Q/H16N,653.67676,538119.8669
0.001423,5/2/2019,4.9841547,45.464954,2,Treg,8362465,R38Q/H16N,0,135621.3255
0.000474,5/2/2019,3.3775563,36.043583,2,Treg,4900502.5,R38Q/H16N,249.0498,-59459.14473
84,5/2/2019,2.4535966,7.2856636,2,Thelper,54004416,R38Q/H16N,4480.3564,1481764.29
28,5/2/2019,3.0610428,12.339379,2,Thelper,76377490,R38Q/H16N,4431.4854,3085483.05
9.333333,5/2/2019,4.229925,24.30182,2,Thelper,20033196,R38Q/H16N,1922.456,1006917.137
3.111,5/2/2019,5.2786283,42.06023,2,Thelper,15835412,R38Q/H16N,1640.0806,779033.4846
1.037037,5/2/2019,4.9638896,48.768513,2,Thelper,6423109,R38Q/H16N,896.91846,228874.5146
0.345679,5/2/2019,3.899458,40.371666,2,Thelper,4471836.5,R38Q/H16N,844.2329,111004.458
0.115226,5/2/2019,58.447823,4078.7083,2,Thelper,23666792,R38Q/H16N,746.8872,-28953.8495
0.038409,5/2/2019,6.5421357,195.4775,2,Thelper,3405400.5,R38Q/H16N,595.7866,-14520.17521
0.012803,5/2/2019,1.6020676,20.270134,2,Thelper,2794048,R38Q/H16N,443.84863,-60277.79528
0.004268,5/2/2019,1.656933,13.559862,2,Thelper,2593364,R38Q/H16N,180.19238,-107893.8895
0.001423,5/2/2019,1.1135826,6.281458,2,Thelper,2458425.5,R38Q/H16N,0,-122123.7077
0.000474,5/2/2019,0.64980507,2.230071,2,Thelper,2453391.8,R38Q/H16N,403.44092,-70764.79313
84,5/2/2019,1.1360266,0.23803234,1,Treg,279295170,R38Q/H16N,13623.316,5721066.268
28,5/2/2019,1.6682307,1.9144759,1,Treg,245672350,R38Q/H16N,10685.316,5324870.306
9.333333,5/2/2019,1.8447038,2.652835,1,Treg,220011380,R38Q/H16N,9161.992,5215832.684
3.111,5/2/2019,33.315754,1121.3555,1,Treg,12831480000,R38Q/H16N,10321.236,5824299.081
1.037037,5/2/2019,2.4597263,5.7130175,1,Treg,135072500,R38Q/H16N,6145.978,3803880
0.345679,5/2/2019,2.9179509,8.853374,1,Treg,103169816,R38Q/H16N,4991.1772,3251989.446
0.115226,5/2/2019,4.389775,23.085783,1,Treg,49714600,R38Q/H16N,2963.2866,1779646.355
0.038409,5/2/2019,4.8773985,31.390167,1,Treg,18274132,R38Q/H16N,1931.2993,716355.8589
0.012803,5/2/2019,5.0187654,35.13904,1,Treg,25461368,R38Q/H16N,1846.4897,1010923.887
0.004268,5/2/2019,3.2549188,21.556562,1,Treg,5964878,R38Q/H16N,461.8745,-111457.1712
0.001423,5/2/2019,3.6313372,29.620697,1,Treg,5458012.5,R38Q/H16N,0,-179577.0728
0.000474,5/2/2019,28.737879,823.911,1,Treg,63900398000,R38Q/H16N,9354.436,-815277.098
84,5/2/2019,2.170465,5.3184166,1,Thelper,106636640,R38Q/H16N,7100.954,2944392.608
28,5/2/2019,3.053032,11.338488,1,Thelper,47413624,R38Q/H16N,3891.7441,1629278.371
9.333333,5/2/2019,4.162493,22.508812,1,Thelper,29304600,R38Q/H16N,2535.855,1251888.134
3.111,5/2/2019,6.3078346,73.71039,1,Thelper,8475989,R38Q/H16N,1383.248,269813.7516
1.037037,5/2/2019,15.089335,455.83026,1,Thelper,8866557,R38Q/H16N,1335.7559,73885.83822
0.345679,5/2/2019,3.0011978,36.107597,1,Thelper,3152860,R38Q/H16N,1115.0981,-64385.93819
0.115226,5/2/2019,14.572569,604.0533,1,Thelper,3938449.5,R38Q/H16N,1054.8037,-97177.79467
0.038409,5/2/2019,0.71671027,2.5288072,1,Thelper,2416360.5,R38Q/H16N,981.8203,-87906.09812
0.012803,5/2/2019,2.0374682,19.871143,1,Thelper,2545391.2,R38Q/H16N,671.5371,-153540.8499
0.004268,5/2/2019,38.17004,2227.745,1,Thelper,6910342,R38Q/H16N,336.50537,-95144.10629
0.001423,5/2/2019,33.963814,2079.797,1,Thelper,4537889,R38Q/H16N,0,-178058.6006
0.000474,5/2/2019,1.9201517,22.747831,1,Thelper,2599659.8,R38Q/H16N,484.08838,15880.53913
84,5/2/2019,1.3731749,0.9895325,0.5,Treg,302634880,R38Q/H16N,11659.7,6598910.225
28,5/2/2019,1.4993242,1.2984805,0.5,Treg,257977100,R38Q/H16N,9818.094,5690559.835
9.333333,5/2/2019,2.009751,3.8223147,0.5,Treg,239312290,R38Q/H16N,7967.337,5373114.018
3.111,5/2/2019,2.6578968,6.801695,0.5,Treg,145705820,R38Q/H16N,4818.868,4042819.487
1.037037,5/2/2019,3.2691777,11.977527,0.5,Treg,89796344,R38Q/H16N,3429.7393,2731282.907
0.345679,5/2/2019,3.7510707,15.488464,0.5,Treg,51578630,R38Q/H16N,2310.372,1866147.956
0.115226,5/2/2019,6.246246,57.461575,0.5,Treg,37648492,R38Q/H16N,1504.1646,1247285.575
0.038409,5/2/2019,4.777922,44.94913,0.5,Treg,8584522,R38Q/H16N,738.8906,244141.6878
0.012803,5/2/2019,5.135584,51.40468,0.5,Treg,8649874,R38Q/H16N,847.9043,236850.4856
0.004268,5/2/2019,5.8147573,60.83166,0.5,Treg,10748625,R38Q/H16N,911.72754,309073.2422
0.001423,5/2/2019,3.1552708,19.57526,0.5,Treg,7349616,R38Q/H16N,0,231443.8912
0.000474,5/2/2019,4.8818827,31.59206,0.5,Treg,25723728,R38Q/H16N,1235.3262,821984.1484
84,5/2/2019,2.2959638,6.1760187,0.5,Thelper,99091790,R38Q/H16N,5869.4233,2485210.016
28,5/2/2019,2.8652275,9.486279,0.5,Thelper,79305510,R38Q/H16N,3981.232,2747343.747
9.333333,5/2/2019,7.3068137,128.68292,0.5,Thelper,51624676,R38Q/H16N,2250.767,1628364.451
3.111,5/2/2019,6.8678007,93.3973,0.5,Thelper,6459670.5,R38Q/H16N,391.8286,116666.7862
1.037037,5/2/2019,4.0518503,40.886974,0.5,Thelper,4510856,R38Q/H16N,516.1079,124733.2243
0.345679,5/2/2019,1.7254821,13.435484,0.5,Thelper,3348929,R38Q/H16N,510.0879,52291.4843
0.115226,5/2/2019,1.6179975,15.843975,0.5,Thelper,2883702,R38Q/H16N,435.84863,14075.63005
0.038409,5/2/2019,0.5677268,1.6791201,0.5,Thelper,2841836.2,R38Q/H16N,633.81445,68916.61652
0.012803,5/2/2019,0.4727043,1.7898855,0.5,Thelper,2811791,R38Q/H16N,675.5303,107849.2949
0.004268,5/2/2019,56.50107,3480.8594,0.5,Thelper,36845200,R38Q/H16N,693.54004,73906.1757
0.001423,5/2/2019,0.7668261,3.2799292,0.5,Thelper,2532844.2,R38Q/H16N,0,-72478.46268
0.000474,5/2/2019,50.238228,3100.3093,0.5,Thelper,26180590,R38Q/H16N,528.23584,126151.1164
84,4/19/2019,0.8976499,1.6208587,4,NK,4167729,WT N-term,2136.3896,0
28,4/19/2019,0.4761699,-0.1747899,4,NK,3162226.2,WT N-term,1878.0493,0
9.333333,4/19/2019,0.78130716,1.2276039,4,NK,3263236.8,WT N-term,2014.8066,0
3.111,4/19/2019,0.71538055,1.1516767,4,NK,2879469.2,WT N-term,1576.731,0
1.037037,4/19/2019,1.0574921,0.8841634,4,NK,3401686.5,WT N-term,1140.1475,0
0.345679,4/19/2019,12.812766,244.85922,4,NK,7993700,WT N-term,639.9463,0
0.115226,4/19/2019,1.4161203,1.7553177,4,NK,4094407.2,WT N-term,557.08203,0
0.038409,4/19/2019,6.3955584,67.607956,4,NK,6352679.5,WT N-term,298.89844,0
0.012803,4/19/2019,1.7327322,3.6275878,4,NK,4077304.5,WT N-term,259.25293,0
